sentence,theme,confidence,report_year,source_file
"Released Implementing Agency Programme Division Starting Year 4 Mapping monitoring and management of Lantana camara through utilization for improving livelihood of people in forest fringe villages of India 5 14.49 14.49 ICFRE RT Division 2023-24 Forest Research Institute (FRI), Dehradun 1 National Collaborative Scheme on Forest Fire Management 4 22.31 3.81 FRI Forest Protection Division 2022-23 2 Renovation & Modernization of Xylarium of Forest Research Institute 2 1.25 1.25 FRI RT Division 2023-24 3 Strengthening of National Forest Library and Information Centre for Education and Forestry ResearchFRI 1 1.63 1.63 FRI RT Division 2023-24 Wildlife Institute of India (WII), Dehradun 1 Endangered Species Recovery Programme (ESRP)Development of Conservation plan for Gangetic River",biodiversity,1.0,2023-24,moefcc_2023_24.pdf
"Range-wide enumeration of River Dolphin populations in India 1 10.15 10.15 WII Wildlife Division 2021-22 Forest Survey of India (FSI), Dehradun 1 Monitoring Protocol for Plantations and Assets created by State Forest Departments (SFDs) 6 13.14 1.30 FSI SU Division 2019-20 96 Ministry of Environment, Forest & Climate",biodiversity,0.4,2023-24,moefcc_2023_24.pdf
"(iii) MoEF&CC communicated its concurrence on the proposal of UT of Dadra and Nagar Havel and Daman and Diu to the Ministry of Home Affairs regarding the repeal of (i) The Goa, Daman and Diu Wild Animals and Wild Birds Protection Act, 1965 (Act 21 of 1965), (ii) Extension of the Gujarat Minor Forest Produce Trade Nationalization Act, 1979 (Act 7 of 1979) and (iii) Maharashtra State of Trees By Occupants Belonging to Scheduled Tribe (Regulation) Act, 1969 (Act 23 of 1969).",biodiversity,0.4,2023-24,moefcc_2023_24.pdf
"These States are Madhya Pradesh, Jammu and Kashmir, West Bengal, Bihar, Jharkhand, Uttar Pradesh, Uttarakhand, Tripura, Karnataka, Andhra Pradesh, Andaman & Nicobar Islands, Rajasthan, Chhattisgarh, Delhi, Haryana, Punjab, Chandigarh, Tamil Nadu, Telangana, Gujarat, Dadra and Nagar Haveli and Daman & Diu, Maharashtra, Himachal Pradesh, Goa and Odisha.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
The Ministry also launched a massive plantation drive for restoration of Yamuna floodplains to reduce run-off and soil erosion along the river banks.,soil_health,0.4,2023-24,moefcc_2023_24.pdf
"The study  Estimation of Economic losses in Real Term per Hectare Basis due to Forest Fire in Uttarakhand and Madhya Pradesh  was conducted by the Indian Council of Forestry Research & Education (ICFRE), Dehradun, in association with the Forest Survey of India, Wildlife Institute of India, National Institute of Hydrology, and GB Pant National Institute of Himalayan Environment & Sustainable Development.",eco_friendly_practices,0.6,2023-24,moefcc_2023_24.pdf
Research conducted by ICFRE and its partner institutes evaluated loss and damage in the states of Madhya Pradesh and Uttarakhand.,water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"Hq Dehradun 26.04.2023 to 28.04.2023 FSI 29 7 Application of GIS & Environment Statistics 19.06.2023 to 23.06.2023 FSI 27 8 Forest Survey & Assessment (Forest Cover Mapping & Forest Inventory 31.07.2023 to 04.08.2023 FSI 4 9 Carbon Stock Estimation and Other parameter 07.08.2023 to 09.08.2023 FSI 13 10 Four Days training Programme for Zonal Staff of Forest Survey of India 08.08.2023 to 11.08.2023 FSI 22 11 Three Days training Programme for Zonal Staff of Forest Survey of India 16.08.2023 to 18.08.2023 FSI 20 12 Assessment of Forest Resource & Carbon Inventory for preparation of working plan 21.08.2023 to 25.08.2023 FSI 18 13 Forest Fire Monitoring & Damage Assessment 11.09.2023 to 13.09.2023 FSI 14 14 Application of Drone/DGPS in Forest Survey & Demarcation of Forest Blocks 18.09.2023 to 22.09.2023 FSI 25 Total 315 estimate the TOF resources and the extent of TOF area in the country, under the present NFI design.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"Forests are considered as sink, reservoir and source of carbon.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"Under Scaling up of SLEM Practices, Azolla Cultivation for Integrated Farm Development was scaled up targeting 7000 beneficiaries, Micro Irrigation System for Enhancing Water Use Efficiency and Productivity targeting 5264 beneficiaries and Biopesticides and Biofertilizers Preparation for Sustainable Land Productivity targeting 20000 beneficiaries.",eco_friendly_practices,0.4,2023-24,moefcc_2023_24.pdf
"Rubber Research Institute of India (RRII), Kerala   Faculty of Forestry, Kasetsart University, Bangkok, Thailand   National Centre for Biological SciencesTata Institute of Fundamental Research (NCBS-TIFR), Bangalore   Alliance of Bioversity International and CIAT, Italy   ICFRE Institute signed MoUs with:   ICFRE-IFGTB with University of Copenhegan, Denmark   ICFRE-IFGTB with Odisha Forest Department   ICFRE-IFGTB with NCBS -TIFR, Bangalore   ICFRE-IFGTB with M/s Tribal Co-operative Marketing Federation Of India Ltd (TRIFED)   ICFRE-IFP, Ranchi with Central Tasar Research and Training Institute, Ranchi   ICFRE-IFB, Hyderabad with ICFAI Law School, IFHE, Hyderabad.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
Identified in transcriptome data sequences of novel deltapartitiviruses in Neolamarckia cadamba and novel cholivirus in Gymnema sylvestre.,water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"The technique called REM (Riley encased methodology) developed and successfully implemented for the purpose of establishing mangroves along high-energy shorelines of Gosthani river confluence, Visakhapatnam.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
The Project Dolphin is envisaged to conserve both the marine and riverine dolphins as well as associated Cetaceans under its conservation programme.,biodiversity,0.4,2023-24,moefcc_2023_24.pdf
A Joint meeting of the Committees for Scientific research for riverine and marine dolphins was convened to deliberate on matters related to research on dolphins.,water_conservation,0.2,2023-24,moefcc_2023_24.pdf
The population estimation of riverine dolphins is complete and the report is being finalized.,water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"The Wild Life (Protection) Amendment Act, 2022 includes Gangetic River Dolphin (Platanistagangetica) and Indus river dolphin (Platanista minor) as two different species in Schedule I of the Act.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
All concerned states have been requested to associate with the regulations of the International Whaling Commission for Project Dolphin by designating Dolphin Commissionaires for riverine dolphin habitats and Whaling Commissionaires for marine habitats.,biodiversity,0.4,2023-24,moefcc_2023_24.pdf
"A Tri-partite meeting with States of Madhya Pradesh, Rajasthan and Uttar Pradesh was held wherein the length of the stretch of the Chambal River from Chambal Bridge, Dholpur area till the Yamuna confluence of the Chambal River (~200 km) within the Chambal Sanctuary in the states Rajasthan, Uttar Pradesh, and Madhya Pradesh was recommended for declaration as Conservation Zone for dolphins by the State Governments for focused activities.",biodiversity,0.4,2023-24,moefcc_2023_24.pdf
"Representatives of the Ministry participated for discussions on Global Declaration for River Dolphin on 23-24 October 2023 at Bogota, Colombia.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
The TungkyongDho Lake in HeeGyathang Gram Panchayat was declared as Sikkim s first Biodiversity Heritage Site in collaboration with State Biodiversity Board.,water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"A. Research A.1 Research Projects   Major Research Projects: Assessment of Spatial and Temporal Occupancy of Tiger and Elephant in Relation to Habitat Characteristics and Anthropogenic Factors for the Creation of Eco-Sensitive Areas in Sawantwadi and Dodamarg Talukas of Sindhudurg District in Western Ghats of Maharashtra, India   Management Effectiveness Evaluation of National Parks and Wildlife Sanctuaries in India 2022-23   Status of Threatened Medicinal and Aromatic Plants and their Use by the Local Community in Niti Valley, Nanda Devi Biosphere Reserve, Uttarakhand   Development of City Biodiversity Index of Bhopal and Indore Cities of Madhya Pradesh   Development of a Genetic Database of Captive Elephants Across India for Welfare and Management   Feasibility Study of Wild Buffalo Reintroduction in Kanha Tiger Reserve   Gender Advancement for Transforming Institutions (GATI)   Mitigation Measures for Transportation Network and Mining Activities for Dinesh Open Cast Project, Umred, Maharashtra   Movement Ecology of Tigers, Pantheratigris for Conflict Prediction and Landscape Management in Sathyamangalam-Nilgiri Biosphere Reserve Complex, Southern India   Securing Habitats for Threatened Mountain Ungulates through Robust Population Assessment and Conservation Planning   Spatial Mapping of Important Marine Habitats of Malvan Coast for Reorganization of Boundary of the Malvan Marine Sanctuary   Population Management of Species Involved in Human-Wildlife Conflict   The fifth cycle of Management Effectiveness Evaluation (MEE) for 51 Tiger Reserves in India during 2022-23   Designing Canopy Bridge over Railway Line inside Hollongapar Gibbon Sanctuary, Assam   Scientific Animal Passage and Mitigation Plan for 62 km Stretch of Myajlar-Jaisalmer Road (NH-11) Passing through Desert National Park, Rajasthan   Economic Loss Assessment of Faunal Diversity due to Forest Fire on Per Hectare Basis in Uttarakhand and Madhya Pradesh   Uttarakhand State Wildlife Population Estimation for the Himalayan Zone   Assessment of Disease Prevalence in 161 Annual Report 2023-24 Ungulates in Mizoram   Response to Anthropocene and Climate Change: Movement Ecology of Selected Mammal Species across the Indian Himalayan Region   Assessment of Wildlife Values and Land Tenure for Planning Rationalization of Boundaries for Changthang and Karakoram Wildlife Sanctuary, Ladakh   Himalayan Alpine Biodiversity Characterisation and Information SystemNetwork",biodiversity,1.0,2023-24,moefcc_2023_24.pdf
"Assessing Fine-Scale Distribution Pattern, Population and Habitat Status of Northern Swamp deer, Rucervusduvauceliiduvaucelii across Upper Gangetic Plains of North India   Preparation of Wildlife Management Plan with Special Emphasis on Elephants for the Proposed Naini Opencast Coal Mining Project in Angul Forest Division, Odisha   Integrated Wildlife Action Plan Comprising of Mitigation and Compensating Measures with Landscape Approach for the Entire Forest Area in Hazaribagh Wildlife Forest Division, Hazaribagh West Forest Division and Koderma Forest Division in the Impact Zone of Koderma Detour of DFCCIL Project   Basic Study Design of Biodiversity Assessment for Himachal Pradesh   Ecology and Recovery of Critically Endangered Vulture Species in Pong Dam Protected Area (PA) and its Eco Sensitive Zone (ESZ) in district Kangra, Himachal Pradesh   Ecological Impacts of Major Invasive Alien Plants on Native Flora in Rajaji Tiger Reserve, Uttarakhand B.1 Academic Programme XVIII M.Sc.",biodiversity,1.0,2023-24,moefcc_2023_24.pdf
"State Level Spearhead Training Programme for NCC (National Cadet Corps) on Biodiversity Conservation of Ganga River and its Tributaries, 18-20 January 2023.",biodiversity,0.4,2023-24,moefcc_2023_24.pdf
"Training on Linkage between River Conservation and Livelihood, Dehradun, 28 February - 3 March 2023.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"Celebration of  International Day of Action for Rivers , Dehradun, 14 March 2023.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"Awareness Programs on  Earth Day  2023, at Different Schools of the Ganga River Basin, 22 26 April 2023.",water_conservation,0.2,2023-24,moefcc_2023_24.pdf
"Two-day Training Workshop on  Biodiversity & Wetland Conservation , Maldevta, Dehradun, 22- 23 May 2023.",biodiversity,0.4,2023-24,moefcc_2023_24.pdf
"Appropriate measures are being taken under these schemes and programs across many sectors including water, agriculture, forest, energy and enterprise, sustainable mobility and housing, waste management, circular economy and resource efficiency, etc.",eco_friendly_practices,1.0,2023-24,moefcc_2023_24.pdf
